step,view_id,next_view_id,variance_sum,variance_reduction_rate,variance_reduction_rate_best_so_far,policy_score,centroid_x,centroid_y,centroid_z,semantic_visibility,distance_to_gt,success
0,12,0,3968.57275390625,0.0,0.0,0.0,-0.4732257569250798,-0.015191717906983747,-0.0002500791210778552,0.00168609619140625,,
1,0,11,4796.12646484375,-0.20852678336889308,0.0,0.0,-0.4737449889985069,-0.015812206121710838,-0.0003449773186243482,0.040771484375,,
2,11,23,4183.873046875,-0.05425131560378496,0.0,0.0,-0.4732891008832443,-0.015594858637007573,-0.0004822618078789526,0.000385284423828125,,
