step,view_id,next_view_id,variance_sum,variance_reduction_rate,policy_score,centroid_x,centroid_y,centroid_z,distance_to_gt,success
0,0,12,4075.86669921875,0.0,0.0,-0.25994500143178256,-0.015796899960816183,-0.05650492999668389,,
1,12,1,5617.76513671875,-0.3782995252998697,0.0,-0.1694465009645114,-0.013925309702504758,-0.03545613301383509,,
2,1,13,3876.88818359375,0.0488187004896749,0.0,-0.2767396276034953,-0.018398240874702338,-0.057035229601832584,,
