step,view_id,next_view_id,variance_sum,variance_reduction_rate,variance_reduction_rate_best_so_far,policy_score,centroid_x,centroid_y,centroid_z,distance_to_gt,success
0,16,0,3820.137451171875,0.0,0.0,0.9915144264399813,-0.4739510334720889,-0.016055691819634104,-3.956053892758884e-05,,
1,0,1,4931.5390625,-0.29093236186755234,0.0,0.9903500452004819,-0.4740011905839434,-0.016005534707779503,1.3893284504306809e-05,,
2,1,23,5560.97119140625,-0.45569924184281707,0.0,0.9910224117044698,-0.4738796832143802,-0.01602814073002383,1.4835202097820332e-05,,
