step,view_id,next_view_id,variance_sum,variance_reduction_rate,policy_score,centroid_x,centroid_y,centroid_z,distance_to_gt,success
0,0,3,3887.230224609375,0.0,0.9929606010226789,-0.28178453823434324,-0.020034116255237103,-0.061271739458058895,,
1,3,21,4115.26953125,-0.05866369972041996,0.9931302972850722,-0.2622486963861202,3.649930674863886e-05,-0.03959491891973357,,
2,21,12,4153.8720703125,-0.06859430244575226,0.9925881054186438,-0.23565082738045123,0.001383441465473078,-0.05133827651686419,,
