step,view_id,next_view_id,variance_sum,variance_reduction_rate,policy_score,centroid_x,centroid_y,centroid_z,distance_to_gt,success
0,0,22,3593.205078125,0.0,0.9931285966827998,-0.2650490173916328,-0.015293209527684846,-0.04723457704132371,,
1,22,3,3612.971435546875,-0.0055010379291207745,0.9906607986884133,-0.2847214372909094,-0.022318030940108965,-0.04178840951562793,,
2,3,12,4236.9658203125,-0.17916059011121796,0.9935928973378751,-0.23656684224014457,0.002173945805829332,-0.023502256834553488,,
