step,view_id,next_view_id,variance_sum,variance_reduction_rate,variance_reduction_rate_best_so_far,policy_score,centroid_x,centroid_y,centroid_z,distance_to_gt,success
0,6,5,5404.8603515625,0.0,0.0,0.9936316812888257,-0.19733738734666467,-0.0018023593151882205,-0.04697319490912341,,
1,5,4,5399.990234375,0.0009010625382933511,0.0009010625382933511,0.9941753891489314,-0.20477312030926112,0.002383286990987766,-0.04003455895650593,,
2,4,3,4964.1689453125,0.08153613184891997,0.08153613184891997,0.9938916115168039,-0.21846648280436742,0.024737346279048614,-0.03374702354040479,,
