step,view_id,next_view_id,variance_sum,variance_reduction_rate,variance_reduction_rate_best_so_far,policy_score,centroid_x,centroid_y,centroid_z,distance_to_gt,success
0,6,0,5669.3623046875,0.0,0.0,0.0,-0.15362911429604104,-0.01911174345178886,0.002544354899478552,,
1,0,9,4910.67333984375,0.13382262837858439,0.13382262837858439,0.9937134231254058,-0.21192274580282752,-0.009281185007686061,0.013972405582180498,,
2,9,19,5198.61767578125,0.08303308266558171,0.13382262837858439,0.9942970520158105,-0.1879749619465301,0.0017995335624076982,0.009601672468879033,,
