step,view_id,next_view_id,variance_sum,variance_reduction_rate,variance_reduction_rate_best_so_far,policy_score,centroid_x,centroid_y,centroid_z,distance_to_gt,success
0,0,1,4685.09765625,0.0,0.0,0.99055155292687,-0.47399318428439885,-0.016022489224462748,-9.183696536759239e-05,,
1,1,23,4727.29248046875,-0.009006178166310235,0.0,0.9866112765947394,-0.4733058199205288,-0.015376333755312426,-0.00028940418060704705,,
2,23,2,4336.919921875,0.07431600361852116,0.07431600361852116,0.9869494378201452,-0.47408078262059544,-0.015977748138770852,9.230792416431217e-05,,
