step,view_id,next_view_id,variance_sum,variance_reduction_rate,policy_score,centroid_x,centroid_y,centroid_z,distance_to_gt,success
0,0,3,4083.740234375,0.0,0.9922167079611242,-0.2617108614402229,-0.012793831193296547,-0.058309173147059364,,
1,3,22,3417.972900390625,0.16302881568721228,0.992536502640528,-0.2927176112216225,-0.018134503948518406,-0.044709766931911005,,
2,22,21,3428.005859375,0.16057200932623902,0.9884278500228437,-0.28978071216505524,-0.011927502486662354,-0.053050682701872146,,
