step,view_id,next_view_id,variance_sum,variance_reduction_rate,policy_score,centroid_x,centroid_y,centroid_z,distance_to_gt,success
0,0,22,3656.47998046875,0.0,0.9932578571526686,-0.2615533257227084,-0.019692671127588338,-0.0487251616330589,,
1,22,2,3544.40087890625,0.03065218520576497,0.9939332628921089,-0.29045795091478965,-0.016525473219399,-0.039886206935528294,,
2,2,14,4976.740234375,-0.3610741097882331,0.9940809145998796,-0.19465645439612547,-0.004477640760165175,-0.025580362525243455,,
