step,view_id,next_view_id,variance_sum,variance_reduction_rate,policy_score,centroid_x,centroid_y,centroid_z,distance_to_gt,success
0,0,21,4205.296875,0.0,0.0,-0.2740031215149475,-0.0021136630798444865,-0.06004583371010041,,
1,21,4,4728.9287109375,-0.1245172104377292,0.0,-0.22194074584804793,0.011975069325134887,0.02262415415800074,,
2,4,19,4258.28125,-0.01259943746539892,0.0,-0.2526609172017358,0.0013271618892606645,-0.058557368432950216,,
