step,view_id,next_view_id,variance_sum,variance_reduction_rate,variance_reduction_rate_best_so_far,policy_score,centroid_x,centroid_y,centroid_z,semantic_visibility,distance_to_gt,success
0,12,13,4452.904296875,0.0,0.0,0.7662055423482257,-0.4605395398167889,-0.006248681315369079,-0.0019733173584109503,0.2649192810058594,,
1,13,11,5743.1494140625,-0.28975361498179514,0.0,0.7610055474016412,-0.46204072098145627,-0.005711081848871185,-0.00013351681888055925,0.27794647216796875,,
2,11,14,6043.130859375,-0.35712120820023097,0.0,0.6574913826395574,-0.4547008281339736,-0.0020265357024444692,0.003846085013714315,0.27370452880859375,,
