step,view_id,next_view_id,variance_sum,variance_reduction_rate,variance_reduction_rate_best_so_far,policy_score,centroid_x,centroid_y,centroid_z,semantic_visibility,distance_to_gt,success
0,1,0,4898.83154296875,0.0,0.0,0.0,-0.20756896720620774,0.005130154173071727,-0.030822604891943575,0.14844894409179688,,
1,0,4,3735.685546875,0.23743335240077876,0.23743335240077876,0.9684000015258789,-0.2765347605269072,-0.02315492472194594,-0.0775954068330472,0.00534820556640625,,
2,4,2,4415.857421875,0.09858965691256694,0.23743335240077876,0.0,-0.25136837078403407,0.017179399508695882,-0.03982686612713604,0.01012420654296875,,
