step,view_id,next_view_id,variance_sum,variance_reduction_rate,variance_reduction_rate_best_so_far,policy_score,centroid_x,centroid_y,centroid_z,distance_to_gt,success
0,8,4,3856.33544921875,0.0,0.0,0.0,-0.47411092398358795,-0.01595467115772977,0.00011491394640865659,,
1,4,0,4147.955078125,-0.07562091854984473,0.0,0.0,-0.4734748941285659,-0.015686695602375147,-0.0004222145612924618,,
2,0,20,4518.9521484375,-0.1718254824934871,0.0,0.0,-0.47400919688348847,-0.01608394934743951,-1.4835202097838863e-05,,
