step,view_id,next_view_id,variance_sum,variance_reduction_rate,policy_score,centroid_x,centroid_y,centroid_z,distance_to_gt,success
0,0,7,3865.5439453125,0.0,0.0,-0.293039982518001,-0.01833183568435963,-0.06069975999939719,,
1,7,21,4223.810546875,-0.09268206664600132,0.0,-0.24350618463096713,0.01772076664556771,-0.05029957689061689,,
2,21,16,4139.876953125,-0.07096879810283006,0.0,-0.23475412183142635,0.003282818292793283,-0.046011968004943594,,
