step,view_id,next_view_id,variance_sum,variance_reduction_rate,variance_reduction_rate_best_so_far,policy_score,centroid_x,centroid_y,centroid_z,distance_to_gt,success
0,0,12,4668.9287109375,0.0,0.0,0.0,-0.4735097450795256,-0.015746036410766506,-0.0003259034873556983,,
1,12,1,4025.11376953125,0.13789350432745734,0.13789350432745734,0.0,-0.4739988357899601,-0.016058517572414645,-3.3909033366488836e-05,,
2,1,13,4680.10595703125,-0.0023939637518058526,0.13789350432745734,0.0,-0.4726577806161891,-0.015032533833679914,-0.00033626458088434764,,
