step,view_id,next_view_id,variance_sum,variance_reduction_rate,variance_reduction_rate_best_so_far,policy_score,centroid_x,centroid_y,centroid_z,distance_to_gt,success
0,8,20,3845.22509765625,0.0,0.0,0.0,-0.47411092398358795,-0.01595467115772977,0.00011491394640865659,,
1,20,7,3826.126708984375,0.004966780406045901,0.004966780406045901,0.0,-0.4739736394943336,-0.015993525258462208,2.4725336829731436e-05,,
2,7,19,3640.8798828125,0.053142588445160975,0.053142588445160975,0.0,-0.47400966784228526,-0.01605168866986167,-4.474108569207972e-06,,
