step,view_id,next_view_id,variance_sum,variance_reduction_rate,variance_reduction_rate_best_so_far,policy_score,centroid_x,centroid_y,centroid_z,distance_to_gt,success
0,2,21,4403.7890625,0.0,0.0,0.0,-0.4710986715195191,-0.014453254513669035,0.00023712775416704336,,
1,21,4,4713.1220703125,-0.07024246698067182,0.0,0.0,-0.4735858049252027,-0.015685753684781634,-9.631107393677266e-05,,
2,4,19,3770.35546875,0.14383831395194124,0.14383831395194124,0.0,-0.46973077169433264,-0.01310654783434305,-0.00031083280585948085,,
