step,view_id,next_view_id,variance_sum,variance_reduction_rate,policy_score,centroid_x,centroid_y,centroid_z,distance_to_gt,success
0,0,9,4944.8603515625,0.0,0.9936910436655741,-0.20639533788469158,0.02990023208849482,-0.033829205850438825,,
1,9,3,3884.799072265625,0.21437638354375607,0.9941476684230626,-0.27714653600389355,-0.0312090265846821,-0.05734276569611531,,
2,3,23,3667.84033203125,0.25825198867905974,0.9936336505952963,-0.29167373104861366,-0.05118427299032439,-0.01389399094252048,,
