step,view_id,next_view_id,variance_sum,variance_reduction_rate,variance_reduction_rate_best_so_far,policy_score,centroid_x,centroid_y,centroid_z,semantic_visibility,distance_to_gt,success
0,12,0,4504.3447265625,0.0,0.0,0.0,-0.45187060124484646,-0.0010158581246043985,-0.0036828977906380833,0.2647132873535156,,
1,0,11,3862.77880859375,0.14243268597658207,0.14243268597658207,0.0,-0.4702683711608326,-0.012174991334358088,-0.001320332986707657,0.103668212890625,,
2,11,23,6039.107421875,-0.34072940427091986,0.14243268597658207,0.0,-0.44931211758145106,0.00040219881243029257,0.004194359043915959,0.27370452880859375,,
