step,view_id,next_view_id,variance_sum,variance_reduction_rate,variance_reduction_rate_best_so_far,policy_score,centroid_x,centroid_y,centroid_z,semantic_visibility,distance_to_gt,success
0,12,0,5299.55859375,0.0,0.0,0.9920103312168778,-0.4731131977726542,-0.015267542273261606,0.0002611466528016398,0.031764984130859375,,
1,0,1,3539.277587890625,0.33215615503060025,0.33215615503060025,0.9872754701245103,-0.4735615505471694,-0.015801609548783808,-0.0002682110347529916,0.17477798461914062,,
2,1,23,3517.85791015625,0.3361979402765708,0.3361979402765708,0.9835465299591003,-0.47267685444745783,-0.015043836844802077,3.2967115772975094e-05,0.077117919921875,,
