step,view_id,next_view_id,variance_sum,variance_reduction_rate,policy_score,centroid_x,centroid_y,centroid_z,distance_to_gt,success
0,0,7,4234.12890625,0.0,0.0,-0.23766747294816648,0.006054646291105395,0.0025533031166169603,,
1,7,21,4034.66748046875,0.047108019192997376,0.0,-0.26839918279235325,-0.026065685565301408,0.001228260541941697,,
2,21,16,3517.61474609375,0.16922351114502043,0.0,-0.28250957930194653,0.03835865207824672,0.008477022862223866,,
