step,view_id,next_view_id,variance_sum,variance_reduction_rate,variance_reduction_rate_best_so_far,policy_score,centroid_x,centroid_y,centroid_z,distance_to_gt,success
0,8,0,4730.8447265625,0.0,0.0,0.9885574942341637,-0.4736091173856423,-0.01576558120083191,-0.00021263789673570886,,
1,0,1,3929.57958984375,0.16937041543973075,0.16937041543973075,0.987152781476981,-0.4736133560148133,-0.015912755824818416,-0.0002823397986556953,,
2,1,23,3515.908447265625,0.2568117005564174,0.2568117005564174,0.9877578237631847,-0.47392395334127546,-0.01611314879283843,-9.183696536775916e-06,,
