step,view_id,next_view_id,variance_sum,variance_reduction_rate,variance_reduction_rate_best_so_far,policy_score,centroid_x,centroid_y,centroid_z,semantic_visibility,distance_to_gt,success
0,12,0,4541.75537109375,0.0,0.0,0.0,-0.24093427864187492,0.005308647557042544,-0.060624406591916424,0.2645759582519531,,
1,0,23,3806.1640625,0.1619618954546652,0.1619618954546652,0.9768182039260864,-0.26367287578751103,-0.0020274776200379686,-0.06015368327455738,0.10373687744140625,,
2,23,1,4018.3681640625,0.11523896913567305,0.1619618954546652,0.0,-0.2679105630407182,-0.0052285845615939195,-0.0465980762275069,0.058917999267578125,,
