step,view_id,next_view_id,variance_sum,variance_reduction_rate,variance_reduction_rate_best_so_far,policy_score,centroid_x,centroid_y,centroid_z,semantic_visibility,distance_to_gt,success
0,12,0,4452.904296875,0.0,0.0,0.9885506138444229,-0.4605395398167889,-0.006248681315369079,-0.0019733173584109503,0.2649192810058594,,
1,0,1,3816.4140625,0.14293822456990193,0.14293822456990193,0.9892803008849687,-0.4712764584652954,-0.013574916357717714,-0.0013963928323838795,0.10373687744140625,,
2,1,23,4247.74609375,0.046072897472550174,0.14293822456990193,0.9883287931500756,-0.46849474033223887,-0.011489746285077044,-0.0007203314796395097,0.08544540405273438,,
