step,view_id,next_view_id,variance_sum,variance_reduction_rate,variance_reduction_rate_best_so_far,policy_score,centroid_x,centroid_y,centroid_z,distance_to_gt,success
0,2,0,3943.6572265625,0.0,0.0,0.9904198692269002,-0.47304749902050763,-0.015088342451095589,-0.0009355596497573622,,
1,0,1,4217.0849609375,-0.06933354464311141,0.0,0.988484715362982,-0.47311837831941944,-0.01526259720589564,-0.0002943492479729934,,
2,1,23,3783.234375,0.04067870059344205,0.04067870059344205,0.9842625304293887,-0.472653777466417,-0.015254119947554007,-6.54632727492123e-05,,
