step,view_id,next_view_id,variance_sum,variance_reduction_rate,variance_reduction_rate_best_so_far,policy_score,centroid_x,centroid_y,centroid_z,distance_to_gt,success
0,6,0,5619.8544921875,0.0,0.0,0.0,-0.15959168814237676,-0.022798644392199356,0.002373632335654223,,
1,0,3,4941.4873046875,0.12070903053505021,0.12070903053505021,0.9941175941384184,-0.22859727748141595,-0.0029717500075354376,0.013599641694547346,,
2,3,21,4763.0029296875,0.15246863841246447,0.15246863841246447,0.9941101010389101,-0.2321786836513576,0.0028902741356963794,0.01145018574614951,,
