step,view_id,next_view_id,variance_sum,variance_reduction_rate,variance_reduction_rate_best_so_far,policy_score,centroid_x,centroid_y,centroid_z,semantic_visibility,distance_to_gt,success
0,12,0,4036.856689453125,0.0,0.0,0.9873466420986474,-0.47349373248043647,-0.015731436688067042,-0.0003810056665762427,0.00168609619140625,,
1,0,1,4738.634765625,-0.17384270241878347,0.0,0.9910288008383682,-0.47379891378073546,-0.015776413253157325,-0.00017378379600327377,0.040767669677734375,,
2,1,23,4733.8720703125,-0.17266289949812413,0.0,0.98753994042443,-0.47207803033737833,-0.014265106474364709,-0.0007401117491032945,0.034297943115234375,,
