step,view_id,next_view_id,variance_sum,variance_reduction_rate,variance_reduction_rate_best_so_far,policy_score,centroid_x,centroid_y,centroid_z,semantic_visibility,distance_to_gt,success
0,12,6,4504.3447265625,0.0,0.0,0.0,-0.45187060124484646,-0.0010158581246043985,-0.0036828977906380833,0.2647132873535156,,
1,6,21,4358.4638671875,0.0323866995602553,0.0323866995602553,0.0,-0.4725216735239258,-0.01513426093377939,-0.00014788106218165047,0.031124114990234375,,
2,21,16,4221.916015625,0.06270139789079511,0.06270139789079511,0.0,-0.473416495237767,-0.015209143382463756,-0.00046719112638273473,0.060977935791015625,,
