step,view_id,next_view_id,variance_sum,variance_reduction_rate,variance_reduction_rate_best_so_far,policy_score,centroid_x,centroid_y,centroid_z,distance_to_gt,success
0,2,14,4561.42333984375,0.0,0.0,0.0,-0.4739538592248694,-0.01595749691051031,3.814766253729992e-05,,
1,14,1,3840.48095703125,0.15805206601086835,0.15805206601086835,0.0,-0.47088791745796965,-0.013346265861892284,-0.0019257505199385117,,
2,1,13,4615.0302734375,-0.011752238194051572,0.15805206601086835,0.0,-0.4739503270338938,-0.01606040140760167,9.890134731892491e-06,,
