step,view_id,next_view_id,variance_sum,variance_reduction_rate,policy_score,centroid_x,centroid_y,centroid_z,distance_to_gt,success
0,0,12,4756.3837890625,0.0,0.0,-0.256244442686264,0.018791726949392528,-0.03972231327425618,,
1,12,1,4989.4541015625,-0.04900157826539456,0.0,-0.18657385952617703,-0.017417469180456238,-0.03532473550953971,,
2,1,13,5414.8359375,-0.13843545383188754,0.0,-0.21417722556290583,-0.0018868964192062265,-0.04970193017753311,,
