step,view_id,next_view_id,variance_sum,variance_reduction_rate,policy_score,centroid_x,centroid_y,centroid_z,distance_to_gt,success
0,0,12,4268.158203125,0.0,0.0,-0.2428195267052948,0.018779246541278515,0.006073249163577182,,
1,12,1,3420.09326171875,0.19869576080505305,0.0,-0.2856468713265337,-0.028970088464900495,-0.0022850920818639356,,
2,1,13,4128.7275390625,0.03266764197269296,0.0,-0.2624363734666263,0.026035308722910374,0.0025591901015763947,,
