step,view_id,next_view_id,variance_sum,variance_reduction_rate,variance_reduction_rate_best_so_far,policy_score,centroid_x,centroid_y,centroid_z,semantic_visibility,distance_to_gt,success
0,12,6,5299.55859375,0.0,0.0,0.0,-0.4731131977726542,-0.015267542273261606,0.0002611466528016398,0.03176116943359375,,
1,6,21,5359.5107421875,-0.011312668286789805,0.0,0.0,-0.47298274218595227,-0.014849330861741502,0.00034733211260813213,0.03601837158203125,,
2,21,16,3580.86279296875,0.32430923639719406,0.32430923639719406,0.0,-0.4737986783013379,-0.016163541384091408,-4.4741085691922766e-05,0.06026458740234375,,
