step,view_id,next_view_id,variance_sum,variance_reduction_rate,policy_score,centroid_x,centroid_y,centroid_z,distance_to_gt,success
0,0,12,4020.762451171875,0.0,0.0,-0.26033424887730416,-0.014976018778069072,-0.05424503421044664,,
1,12,1,5638.62255859375,-0.4023764465245491,0.0,-0.164118073138007,-0.014864637022636098,-0.03682827146818558,,
2,1,13,3831.3486328125,0.04710893037318562,0.0,-0.2845285796636369,-0.013120912077644133,-0.054476745938451594,,
