step,view_id,next_view_id,variance_sum,variance_reduction_rate,variance_reduction_rate_best_so_far,policy_score,centroid_x,centroid_y,centroid_z,semantic_visibility,distance_to_gt,success
0,1,13,4898.83154296875,0.0,0.0,0.0,-0.4740840793321727,-0.015958674307502203,9.654655333512328e-05,0.14844894409179688,,
1,13,0,3661.64013671875,0.2525482649073186,0.2525482649073186,0.0,-0.4734602944058656,-0.015357495403442155,-0.00015023585616543426,0.057407379150390625,,
2,0,12,3746.561279296875,0.23521328577336334,0.2525482649073186,0.0,-0.4735898080749752,-0.016017308677698423,-0.00030423938270488594,0.00534820556640625,,
