step,view_id,next_view_id,variance_sum,variance_reduction_rate,policy_score,centroid_x,centroid_y,centroid_z,distance_to_gt,success
0,0,7,2207.035888671875,0.0,0.0,-0.3532986896040736,0.0015353256774271581,0.02193349308255724,,
1,7,21,2287.28662109375,-0.03636131738218692,0.0,-0.35518864725545135,-0.015353727733068081,-0.003992082240708859,,
2,21,16,2224.5849609375,-0.007951421341039216,0.0,-0.3294637003796783,-0.01489807509720577,0.02715218750941869,,
