step,view_id,next_view_id,variance_sum,variance_reduction_rate,policy_score,centroid_x,centroid_y,centroid_z,distance_to_gt,success
0,0,12,4205.296875,0.0,0.0,-0.2740031215149475,-0.0021136630798444865,-0.06004583371010041,,
1,12,1,3697.5341796875,0.1207436027480224,0.0,-0.27936051330743994,-0.015569662341381083,-0.0445755436748347,,
2,1,13,5097.654296875,-0.2121984364956398,0.0,-0.21988359782381076,0.006313202670524731,-0.027822597356602374,,
