step,view_id,next_view_id,variance_sum,variance_reduction_rate,policy_score,centroid_x,centroid_y,centroid_z,distance_to_gt,success
0,0,2,3914.42333984375,0.0,0.9926140227003583,-0.29141329083401063,-0.006938871432016051,-0.003186978177653191,,
1,2,12,4364.5361328125,-0.11498827640515676,0.9942510395868247,-0.2371691985411971,0.015243287895228753,-0.006117283811073948,,
2,12,22,3291.26611328125,0.15919515403956647,0.9935782991728299,-0.3014491873134707,0.0011858742502336172,-0.002129440199535823,,
