step,view_id,next_view_id,variance_sum,variance_reduction_rate,variance_reduction_rate_best_so_far,policy_score,centroid_x,centroid_y,centroid_z,semantic_visibility,distance_to_gt,success
0,12,17,4938.3046875,0.0,0.0,0.13855183124542236,-0.21500893879797522,0.0064686190734544674,-0.07383079769117164,0.2649345397949219,,
1,17,1,4163.943359375,0.15680711846012438,0.15680711846012438,0.18958063423633575,-0.23909165234956123,0.0024000060282725767,-0.0493199825933624,0.014194488525390625,,
2,1,2,4059.515869140625,0.17795354356805773,0.17795354356805773,0.16857285797595978,-0.25932521965525035,-0.008693663908731981,-0.05759849632275402,0.08527755737304688,,
