step,view_id,next_view_id,variance_sum,variance_reduction_rate,variance_reduction_rate_best_so_far,policy_score,centroid_x,centroid_y,centroid_z,semantic_visibility,distance_to_gt,success
0,1,7,4898.83154296875,0.0,0.0,0.0,-0.4740840793321727,-0.015958674307502203,9.654655333512328e-05,0.14844894409179688,,
1,7,21,4224.0439453125,0.1377446012865592,0.1377446012865592,0.0,-0.4740440478344485,-0.015964796771860044,5.251190583838198e-05,0.023479461669921875,,
2,21,16,4714.41357421875,0.03764529707388969,0.1377446012865592,0.0,-0.4740273287971636,-0.016014247445519506,6.42858757573017e-05,0.000728607177734375,,
