step,view_id,next_view_id,variance_sum,variance_reduction_rate,variance_reduction_rate_best_so_far,policy_score,centroid_x,centroid_y,centroid_z,distance_to_gt,success
0,8,20,4217.8935546875,0.0,0.0,0.0,-0.47411092398358795,-0.01595467115772977,0.00011491394640865659,,
1,20,9,3374.179931640625,0.20003198566005181,0.20003198566005181,0.0,-0.4741007983694576,-0.01595749691051031,0.00010125614130269118,,
2,9,21,3907.81103515625,0.07351596608848601,0.20003198566005181,0.0,-0.47411092398358795,-0.01595467115772977,0.00011491394640865659,,
