step,view_id,next_view_id,variance_sum,variance_reduction_rate,policy_score,centroid_x,centroid_y,centroid_z,distance_to_gt,success
0,0,5,5489.4375,0.0,0.0,-0.18587660502757739,-0.011764315263586449,-0.043612197456068834,,
1,5,1,3126.403564453125,0.43046923032585305,0.0,-0.3126565937998658,0.0012007094523314174,-0.002235170449407714,,
2,1,20,5211.92529296875,0.050553851288269516,0.0,-0.16693534866020598,-0.01572343038852219,-0.04058628718690663,,
