step,view_id,next_view_id,variance_sum,variance_reduction_rate,policy_score,centroid_x,centroid_y,centroid_z,distance_to_gt,success
0,0,23,958.5252685546875,0.0,0.9910190259119607,-0.4231178602645789,0.018110720529282358,0.00175290864152877,,
1,23,1,894.8660278320312,0.06641373243988116,0.9897949612171019,-0.42861489134033365,0.018116842993640202,0.0011406622057449378,,
2,1,22,1000.1488037109375,-0.04342455699578171,0.978478323295437,-0.41873935633112463,0.021420383473490654,0.0039040129457154154,,
