step,view_id,next_view_id,variance_sum,variance_reduction_rate,variance_reduction_rate_best_so_far,policy_score,centroid_x,centroid_y,centroid_z,semantic_visibility,distance_to_gt,success
0,12,6,4456.80078125,0.0,0.0,0.25855472683906555,-0.2234675942671339,0.016858912047502863,0.03871822911957105,0.031764984130859375,,
1,6,8,4960.392578125,-0.11299401108383343,0.0,0.27488020062446594,-0.19245142530970813,0.020812375666877634,-0.007516266916840065,0.03601837158203125,,
2,8,13,4243.91650390625,0.04776616406983358,0.04776616406983358,0.28691115975379944,-0.2650346531483308,-0.016140464403050357,-0.04465513571148612,0.041278839111328125,,
