step,view_id,next_view_id,variance_sum,variance_reduction_rate,policy_score,centroid_x,centroid_y,centroid_z,distance_to_gt,success
0,0,12,189.297119140625,0.0,0.0,-0.4657756597191504,-0.005974583295656671,0.000187677080507575,,
1,12,1,128.58505249023438,0.32072366936175534,0.0,-0.470146628311871,-0.010536290201042882,9.795942972541113e-05,,
2,1,13,187.3371124267578,0.010354128593003775,0.0,-0.4660424578775149,-0.006138005998131174,0.00020345420019892392,,
