step,view_id,next_view_id,variance_sum,variance_reduction_rate,variance_reduction_rate_best_so_far,policy_score,centroid_x,centroid_y,centroid_z,semantic_visibility,distance_to_gt,success
0,12,13,5254.3876953125,0.0,0.0,0.7743820427644279,-0.4731527583115831,-0.015814325436296243,-0.00024607597130542244,0.031764984130859375,,
1,13,11,5516.275390625,-0.04984171524802653,0.0,0.7574607129903724,-0.47093925196681635,-0.012619576438496441,0.0006934868282243723,0.0173492431640625,,
2,11,14,4942.064453125,0.05944046391287936,0.05944046391287936,0.6655806052259601,-0.47054341109814035,-0.012611570138951577,0.0009254340356270904,0.039836883544921875,,
