step,view_id,next_view_id,variance_sum,variance_reduction_rate,variance_reduction_rate_best_so_far,policy_score,centroid_x,centroid_y,centroid_z,distance_to_gt,success
0,2,21,5402.1376953125,0.0,0.0,0.0,-0.473837061443274,-0.016031437441601126,-1.648355788648767e-05,,
1,21,4,4701.3369140625,0.12972656766192636,0.12972656766192636,0.0,-0.47411092398358795,-0.01595467115772977,0.00011491394640865659,,
2,4,19,4246.3359375,0.2139526652227697,0.2139526652227697,0.0,-0.4736924770926688,-0.01568646012297677,-0.0005302996051481448,,
