step,view_id,next_view_id,variance_sum,variance_reduction_rate,policy_score,centroid_x,centroid_y,centroid_z,distance_to_gt,success
0,0,12,2585.610107421875,0.0,0.0,0.12494748809415505,0.015811499683515674,0.0003292001989329939,,
1,12,1,2583.5322265625,0.0008036327106745671,0.0,0.1243696216505422,0.04216706038822072,-0.00011161723483136185,,
2,1,13,2588.548095703125,-0.0011362843426457221,0.0,0.12500588698495266,0.016365582707900152,0.00030376842390812187,,
