step,view_id,next_view_id,variance_sum,variance_reduction_rate,variance_reduction_rate_best_so_far,policy_score,centroid_x,centroid_y,centroid_z,distance_to_gt,success
0,16,4,3780.30712890625,0.0,0.0,0.0,-0.4707885451518524,-0.01252562015854347,-0.003195926394791577,,
1,4,15,3964.2197265625,-0.048650173487216404,0.0,0.0,-0.47398918113462646,-0.016008595939958424,-7.394053109083442e-05,,
2,15,3,4053.74365234375,-0.0723318275773569,0.0,0.0,-0.47297402944821315,-0.015516443997347569,-0.00023806967176055697,,
