step,view_id,next_view_id,variance_sum,variance_reduction_rate,policy_score,centroid_x,centroid_y,centroid_z,distance_to_gt,success
0,0,5,3710.80029296875,0.0,0.0,-0.29289798844077997,0.019914728200259357,0.002487368885070967,,
1,5,1,3869.7080078125,-0.042823030693634856,0.0,-0.247980999638357,-6.263751996863914e-05,0.007857712044488643,,
2,1,20,4560.09765625,-0.2288717517055565,0.0,-0.22900347944361973,0.00669114710492204,-0.007896566145221115,,
